arch_idx,arch_str,int8_kb,rom_kb,ram_kb,latency_s,current_uA,power_mW,energy_mJ,board,g_model_kb,arena_used_kb,arena_size_kb,arena_used_pct,operators,rom_categories_json,ram_categories_json
11476,|skip_connect~0|+|none~0|none~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,346.7969,624.3799,366.2861,3.043392,3574.906019954422,11.7972,35.9035,nrf5340dk_3,346.7969,79.1914,350.0,22,63,"{""(no paths)"": 388.1855, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11477,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,97.9375,375.5205,366.2861,1.483657,3600.0368842941475,11.8801,17.626,nrf5340dk_3,97.9375,61.1758,350.0,17,78,"{""(no paths)"": 139.3262, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11478,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|avg_pool_3x3~2|,603.6797,881.2627,366.2861,3.22073,3561.400286896938,11.7526,38.3094,nrf5340dk_2,603.6797,71.5977,350.0,20,78,"{""(no paths)"": 645.0684, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11479,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|none~1|none~2|,85.3828,362.9658,366.2861,0.545741,3534.2041333852876,11.6629,6.3649,nrf5340dk_1,85.3828,45.1445,350.0,12,18,"{""(no paths)"": 126.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11481,|none~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,88.7344,366.3174,366.2861,0.754323,3695.510387972348,12.1952,9.1991,nrf5340dk_3,88.7344,47.3008,350.0,13,33,"{""(no paths)"": 130.123, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11482,|none~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,85.3828,362.9658,366.2861,0.5454979999999999,3535.237726013019,11.6663,6.3639,nrf5340dk_1,85.3828,45.1445,350.0,12,18,"{""(no paths)"": 126.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11483,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,390.3516,667.9346,366.2861,2.554896,3564.147397697497,11.7617,30.0499,nrf5340dk_2,390.3516,69.3633,350.0,19,63,"{""(no paths)"": 431.7402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11484,|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,398.8672,676.4502,366.2861,3.752391,3578.212562648555,11.8081,44.3086,nrf5340dk_3,398.8672,90.082,350.0,25,108,"{""(no paths)"": 440.2559, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11486,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,137.9141,415.4971,366.2861,1.245323,3548.387589525759,11.7097,14.5823,nrf5340dk_1,137.9141,64.0195,350.0,18,63,"{""(no paths)"": 179.3027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11487,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,493.4609,771.0439,366.2861,4.941695,3471.732588301003,11.4567,56.6156,nrf5340dk_2,493.4609,120.7383,350.0,34,153,"{""(no paths)"": 534.8496, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11488,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,701.625,979.208,366.2861,5.520506,3609.193834208975,11.9103,65.7511,nrf5340dk_3,701.625,119.8789,350.0,34,138,"{""(no paths)"": 743.0137, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11489,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,454.2578,731.8408,366.2861,5.112305,3509.2690429746845,11.5806,59.2035,nrf5340dk_1,454.2578,118.2539,350.0,33,168,"{""(no paths)"": 495.6465, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11490,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,402.7266,680.3096,366.2861,3.913403,3550.0105927513478,11.715,45.8457,nrf5340dk_2,402.7266,92.2539,350.0,26,123,"{""(no paths)"": 444.1152, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11491,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,91.6641,369.2471,366.2861,1.0163090000000001,3585.5308844198094,11.8323,12.0252,nrf5340dk_3,91.6641,49.1289,350.0,14,48,"{""(no paths)"": 133.0527, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11492,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,183.0312,460.6143,366.2861,1.982853,3443.4561376638753,11.3634,22.532,nrf5340dk_2,183.0312,86.0508,350.0,24,78,"{""(no paths)"": 224.4199, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11494,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,652.4141,929.9971,366.2861,4.528805,3592.149825008896,11.8541,53.6849,nrf5340dk_1,652.4141,96.3164,350.0,27,108,"{""(no paths)"": 693.8027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11495,|none~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,85.3828,362.9658,366.2861,0.5513480000000001,3584.0420739397414,11.8273,6.521,nrf5340dk_3,85.3828,45.1445,350.0,12,18,"{""(no paths)"": 126.7715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11496,|nor_conv_1x1~0|+|none~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,177.3516,454.9346,366.2861,1.004624,3552.3051275695057,11.7226,11.7768,nrf5340dk_1,177.3516,58.832,350.0,16,47,"{""(no paths)"": 218.7402, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11497,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,136.8828,414.4658,366.2861,1.755035,3477.4709733994523,11.4757,20.1402,nrf5340dk_3,136.8828,79.1445,350.0,22,63,"{""(no paths)"": 178.2715, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11498,|none~0|+|none~0|avg_pool_3x3~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,87.6719,365.2549,366.2861,0.8577049999999999,3394.1609868818696,11.2007,9.6069,nrf5340dk_2,87.6719,46.1914,350.0,13,28,"{""(no paths)"": 129.0605, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11499,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,448.4531,726.0361,366.2861,4.154103,3555.2184002893337,11.7322,48.7369,nrf5340dk_1,448.4531,115.082,350.0,32,138,"{""(no paths)"": 489.8418, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11501,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,87.7188,365.3018,366.2861,0.8674,3456.778840049854,11.4074,9.8948,nrf5340dk_3,87.7188,46.1914,350.0,13,28,"{""(no paths)"": 129.1074, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11502,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|none~1|skip_connect~2|,131.1484,408.7314,366.2861,0.762509,3541.7530325004627,11.6878,8.912,nrf5340dk_2,131.1484,51.9258,350.0,14,32,"{""(no paths)"": 172.5371, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11503,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,658.1328,935.7158,366.2861,5.480584,3546.292565319984,11.7028,64.138,nrf5340dk_1,658.1328,114.8008,350.0,32,138,"{""(no paths)"": 699.5215, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11504,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,661.4766,939.0596,366.2861,5.676521,3556.0735124428875,11.735,66.6142,nrf5340dk_2,661.4766,117.0195,350.0,33,153,"{""(no paths)"": 702.8652, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11505,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,346.8594,624.4424,366.2861,3.043736,3577.351360837495,11.8053,35.9321,nrf5340dk_3,346.8594,79.1914,350.0,22,63,"{""(no paths)"": 388.248, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11507,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,137.9219,415.5049,366.2861,1.244922,3554.8354743313043,11.731,14.6041,nrf5340dk_1,137.9219,80.0195,350.0,22,63,"{""(no paths)"": 179.3105, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11508,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,140.1562,417.7393,366.2861,1.964005,3538.0983324061535,11.6757,22.9312,nrf5340dk_3,140.1562,65.3008,350.0,18,78,"{""(no paths)"": 181.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11509,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,131.1484,408.7314,366.2861,0.762911,3541.1828197739114,11.6859,8.9153,nrf5340dk_2,131.1484,51.9258,350.0,14,32,"{""(no paths)"": 172.5371, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11510,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,402.3203,679.9033,366.2861,3.973284,3515.3062013614435,11.6005,46.0921,nrf5340dk_1,402.3203,91.957,350.0,26,123,"{""(no paths)"": 443.709, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11511,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_3x3~1|none~2|,341.1875,618.7705,366.2861,2.0549749999999998,3668.7385295117224,12.1068,24.8792,nrf5340dk_3,341.1875,51.9727,350.0,14,32,"{""(no paths)"": 382.5762, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11513,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,399.3984,676.9814,366.2861,3.7094489999999998,3523.3721099365093,11.6271,43.1302,nrf5340dk_2,399.3984,90.582,350.0,25,108,"{""(no paths)"": 440.7871, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11515,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,347.9219,625.5049,366.2861,2.518685,3608.7513001372804,11.9089,29.9947,nrf5340dk_1,347.9219,80.082,350.0,22,63,"{""(no paths)"": 389.3105, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11516,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,401.6406,679.2236,366.2861,4.45047,3557.308498456493,11.7391,52.2446,nrf5340dk_3,401.6406,107.3633,350.0,30,123,"{""(no paths)"": 443.0293, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11517,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,240.9141,518.4971,366.2861,3.636931,3436.0019592496924,11.3388,41.2385,nrf5340dk_2,240.9141,99.957,350.0,28,153,"{""(no paths)"": 282.3027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11518,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,345.0469,622.6299,366.2861,2.279878,3687.488205424356,12.1687,27.7432,nrf5340dk_3,345.0469,54.2695,350.0,15,48,"{""(no paths)"": 386.4355, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11519,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,195.6562,473.2393,366.2861,2.905933,3481.247743980594,11.4881,33.3837,nrf5340dk_1,195.6562,109.9414,350.0,31,138,"{""(no paths)"": 237.0449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11520,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,346.7969,624.3799,366.2861,2.707303,3511.2253539770327,11.587,31.4649,nrf5340dk_2,346.7969,79.1914,350.0,22,63,"{""(no paths)"": 388.1855, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11521,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,617.9141,895.4971,366.2861,6.205039,3594.5916445274606,11.8622,73.6051,nrf5340dk_3,617.9141,95.9258,350.0,27,153,"{""(no paths)"": 659.3027, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11522,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,131.1484,408.7314,366.2861,0.764095,3546.0021652471814,11.7018,8.9413,nrf5340dk_1,131.1484,51.9258,350.0,14,32,"{""(no paths)"": 172.5371, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11523,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,143.4922,421.0752,366.2861,2.164374,3573.2823905330756,11.7918,25.5219,nrf5340dk_3,143.4922,67.5352,350.0,19,93,"{""(no paths)"": 184.8809, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11524,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,346.7969,624.3799,366.2861,3.009977,3517.6986838882863,11.6084,34.941,nrf5340dk_2,346.7969,79.1914,350.0,22,63,"{""(no paths)"": 388.1855, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11525,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,140.1562,417.7393,366.2861,1.94045,3487.6248564768202,11.5092,22.333,nrf5340dk_1,140.1562,81.3008,350.0,23,78,"{""(no paths)"": 181.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11526,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,387.3594,664.9424,366.2861,2.272394,3601.8698183661,11.8862,27.0101,nrf5340dk_2,387.3594,58.8789,350.0,16,47,"{""(no paths)"": 428.748, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11527,|none~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,140.1562,417.7393,366.2861,1.96499,3539.6969601156406,11.681,22.953,nrf5340dk_3,140.1562,65.3008,350.0,18,78,"{""(no paths)"": 181.5449, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
11529,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|avg_pool_3x3~2|,143.4922,421.0752,366.2861,2.138211,3514.237832193611,11.597,24.7968,nrf5340dk_2,143.4922,83.4727,350.0,23,93,"{""(no paths)"": 184.8809, ""ZEPHYR_BASE"": 42.4736, ""OUTPUT_DIR"": 0.2969, ""/"": 0.5215, ""WORKSPACE"": 167.9707, ""(hidden)"": 24.9316}","{""(no paths)"": 355.4609, ""ZEPHYR_BASE"": 10.6299, ""WORKSPACE"": 0.166, ""(hidden)"": 0.0293}"
